link_properti;nama_properti;alamat;kelurahan;kecamatan;kota;provinsi;jenis_kost;fasilitas_gedung;tipe_kamar;room_area;harga_room_bulanan
https://infokost.id/listing/kost-melina-house-babakan-ciparay/;Kost Melina House Babakan Ciparay;Jl Sumber Jaya II no 16A, Sumber Sari, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat;BABAKAN CIPARAY;BABAKAN CIPARAY;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area makan-Area parkir-CCTV-Dapur-Ruang santai / ruang tamu-Wifi-Festival Citylink 4.1 km-Lapangan Tegallega 7 km-Alun – Alun Kota Bandung 7.1 km-Universitas Pasundan 8.5 km-Universitas Langlangbuana 8.6 km;Executive Queen with Balcony;20;2300000
https://infokost.id/listing/kost-melina-house-babakan-ciparay/;Kost Melina House Babakan Ciparay;Jl Sumber Jaya II no 16A, Sumber Sari, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat;BABAKAN CIPARAY;BABAKAN CIPARAY;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area makan-Area parkir-CCTV-Dapur-Ruang santai / ruang tamu-Wifi-Festival Citylink 4.1 km-Lapangan Tegallega 7 km-Alun – Alun Kota Bandung 7.1 km-Universitas Pasundan 8.5 km-Universitas Langlangbuana 8.6 km;Studio King;26;2700000
https://infokost.id/listing/rumah-kost-blessing-coblong-bandung/;Rumah Kost Blessing Coblong Bandung;Jl. Cihampelas 186 kav. 14 RT.04 Rw.05. Kel.Cipaganti. Kec. Coblong, Bandung, Jawabarat 40131;CIPAGANTI;COBLONG;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area parkir-CCTV-Cleaning service-Dapur-Meja kompor-Tempat jemur pakaian-Wifi-Institut Teknologi Bandung-Rumah Sakit Advent Bandung-Ciwalk XXI-Coffe Shop-Warung Makan;Single Room;9;1200000
https://infokost.id/listing/alexandre-kost-dago-jajaway-cidadap-bandung/;Alexandre Kost Dago Jajaway Cidadap Bandung;Jl. Jajaway No.3, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40135;CIUMBULEUIT;CIDADAP;KOTA BANDUNG;JAWA BARAT;Kost Campur;AC-Area makan-Area parkir-Dapur-Dispenser-Jendela Menghadap Luar-Kompor-Kulkas-Dago Heritage 1917 Golf Course-Coffe Shop-Universitas Katolik Parahyangan-Warung Makan;Standard;75;1300000
https://infokost.id/listing/alexandre-kost-dago-jajaway-cidadap-bandung/;Alexandre Kost Dago Jajaway Cidadap Bandung;Jl. Jajaway No.3, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40135;CIUMBULEUIT;CIDADAP;KOTA BANDUNG;JAWA BARAT;Kost Campur;AC-Area makan-Area parkir-Dapur-Dispenser-Jendela Menghadap Luar-Kompor-Kulkas-Dago Heritage 1917 Golf Course-Coffe Shop-Universitas Katolik Parahyangan-Warung Makan;Superior;12;1500000
https://infokost.id/listing/alexandre-kost-dago-jajaway-cidadap-bandung/;Alexandre Kost Dago Jajaway Cidadap Bandung;Jl. Jajaway No.3, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40135;CIUMBULEUIT;CIDADAP;KOTA BANDUNG;JAWA BARAT;Kost Campur;AC-Area makan-Area parkir-Dapur-Dispenser-Jendela Menghadap Luar-Kompor-Kulkas-Dago Heritage 1917 Golf Course-Coffe Shop-Universitas Katolik Parahyangan-Warung Makan;Deluxe;18;1800000
https://infokost.id/listing/elsan-house-coblong-bandung/;Elsan House Coblong Bandung;Jl Ciheulang II no 11 Tubagus Ismail - Dago;SEKELOA;COBLONG;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area parkir-CCTV-Cleaning service-Dapur-Dispenser-Jendela Menghadap Luar-Kulkas-Meja kompor-Rumah Sakit Khusus Ginjal Ny. R.A. Habibie-Institut Teknologi Bandung-Rumah Sakit Gigi dan Mulut Universitas Padjadjaran-Politeknik Manufaktur Bandung;Single;9;2000000
https://infokost.id/listing/kost-pontek-coblong-bandung/;Kost Pontek Coblong Bandung;Jl. Cisitu Lama VIII No.I A, Dago, Coblong, Bandung City, West Java 40135;DAGO;COBLONG;KOTA BANDUNG;JAWA BARAT;Kost Putra;AC-Area makan-Area parkir-CCTV-Dapur-Dispenser-Jendela Menghadap Luar-Kompor-Universitas Katolik Parahyangan-ITB-Politeknik Manufaktur Bandung-Coffe Shop-Warung Makan;Superior;14;1800000
https://infokost.id/listing/kost-pontek-coblong-bandung/;Kost Pontek Coblong Bandung;Jl. Cisitu Lama VIII No.I A, Dago, Coblong, Bandung City, West Java 40135;DAGO;COBLONG;KOTA BANDUNG;JAWA BARAT;Kost Putra;AC-Area makan-Area parkir-CCTV-Dapur-Dispenser-Jendela Menghadap Luar-Kompor-Universitas Katolik Parahyangan-ITB-Politeknik Manufaktur Bandung-Coffe Shop-Warung Makan;Jr Suite;16;2000000
https://infokost.id/listing/vgh-2-antapani-bandung/;Vgh 2 Antapani Bandung;Jl. Cikampek XV No.28, Antapani Tengah, Kec. Antapani, Kota Bandung, Jawa Barat 40291;ANTAPANI TENGAH;ANTAPANI;KOTA BANDUNG;JAWA BARAT;Kost Putri;AC-Area parkir-CCTV-Dapur-Dispenser-Jendela Menghadap Luar-Kompor-Kulkas-SPBU-Stasiun Kiaracondong-Kiara Artha Park;Standard;12;990000
https://infokost.id/listing/homey-lodge-baleendah-bandung/;Homey Lodge Baleendah Bandung;Jalan Adipati Kertamanah No. 72 Baleendah Kabupaten Bandung;BALEENDAH;BALEENDAH;KABUPATEN BANDUNG;JAWA BARAT;Kost Campur;Area parkir-CCTV-Dapur-Jendela Menghadap Luar-Mesin cuci-Wifi-RSUD Al Ihsan Provinsi Jawa Barat-Universitas Bale Bandung-Coffe Shop;Standard;14;1000000
https://infokost.id/listing/ruoptions-bahagia-house-34a-pasteur-bandung/;Bahagia House 34A Pasteur Bandung;Jl. Bahagia No.59, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat;SUKAWARNA;SUKAJADI;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area parkir-CCTV-Dapur-Rooftop-Ruang santai / ruang tamu-Wifi-RSUP Dr. Hasan Sadikin Bandung 0.85 km-Ciwalk Bandung 1.4 km-Universitas Katolik Parahyangan 2.4 km-Mall PVJ Bandung 2.7 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Padjadjaran Kampus Dipatiukur 3.7 km-Institut Teknologi Bandung 3.8 km-Universitas Kristen Maranatha 5.4 km;Regular Single A;11;2300000
https://infokost.id/listing/ruoptions-bahagia-house-34a-pasteur-bandung/;Bahagia House 34A Pasteur Bandung;Jl. Bahagia No.59, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat;SUKAWARNA;SUKAJADI;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area parkir-CCTV-Dapur-Rooftop-Ruang santai / ruang tamu-Wifi-RSUP Dr. Hasan Sadikin Bandung 0.85 km-Ciwalk Bandung 1.4 km-Universitas Katolik Parahyangan 2.4 km-Mall PVJ Bandung 2.7 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Padjadjaran Kampus Dipatiukur 3.7 km-Institut Teknologi Bandung 3.8 km-Universitas Kristen Maranatha 5.4 km;Compact Single A;9;2400000
https://infokost.id/listing/ruoptions-bahagia-house-34a-pasteur-bandung/;Bahagia House 34A Pasteur Bandung;Jl. Bahagia No.59, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat;SUKAWARNA;SUKAJADI;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area parkir-CCTV-Dapur-Rooftop-Ruang santai / ruang tamu-Wifi-RSUP Dr. Hasan Sadikin Bandung 0.85 km-Ciwalk Bandung 1.4 km-Universitas Katolik Parahyangan 2.4 km-Mall PVJ Bandung 2.7 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Padjadjaran Kampus Dipatiukur 3.7 km-Institut Teknologi Bandung 3.8 km-Universitas Kristen Maranatha 5.4 km;Regular Single B;11;2500000
https://infokost.id/listing/ruoptions-bahagia-house-34a-pasteur-bandung/;Bahagia House 34A Pasteur Bandung;Jl. Bahagia No.59, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat;SUKAWARNA;SUKAJADI;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area parkir-CCTV-Dapur-Rooftop-Ruang santai / ruang tamu-Wifi-RSUP Dr. Hasan Sadikin Bandung 0.85 km-Ciwalk Bandung 1.4 km-Universitas Katolik Parahyangan 2.4 km-Mall PVJ Bandung 2.7 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Padjadjaran Kampus Dipatiukur 3.7 km-Institut Teknologi Bandung 3.8 km-Universitas Kristen Maranatha 5.4 km;Master Queen;9;2750000
https://infokost.id/listing/ruoptions-fitriah-cipedes-bandung/;Fitriah Cipedes Bandung;Jl. Cipedes Tengah 1 43-37, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40163;SUKARASA;SUKASARI;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-CCTV-Dapur-Dispenser-Kompor-Kulkas-Ruang santai / ruang tamu-Wifi-Setrasari Mall 1.5 km-Sekolah Tinggi Pariwisata Bandung 1.9 km-Mall PVJ Bandung 2.2 km-Borma Toserba Setiabudhi 2.4 km-Universitas Kristen Maranatha 2.7 km-BTC Fashion Mall 3.4 km-Ciwalk Bandung 3.7 km-Institut Teknologi Bandung 5.9 km;Compact Single A;8;1100000
https://infokost.id/listing/ruoptions-fitriah-cipedes-bandung/;Fitriah Cipedes Bandung;Jl. Cipedes Tengah 1 43-37, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40163;SUKARASA;SUKASARI;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-CCTV-Dapur-Dispenser-Kompor-Kulkas-Ruang santai / ruang tamu-Wifi-Setrasari Mall 1.5 km-Sekolah Tinggi Pariwisata Bandung 1.9 km-Mall PVJ Bandung 2.2 km-Borma Toserba Setiabudhi 2.4 km-Universitas Kristen Maranatha 2.7 km-BTC Fashion Mall 3.4 km-Ciwalk Bandung 3.7 km-Institut Teknologi Bandung 5.9 km;Compact Single B;8;1250000
https://infokost.id/listing/ruoptions-fitriah-cipedes-bandung/;Fitriah Cipedes Bandung;Jl. Cipedes Tengah 1 43-37, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40163;SUKARASA;SUKASARI;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-CCTV-Dapur-Dispenser-Kompor-Kulkas-Ruang santai / ruang tamu-Wifi-Setrasari Mall 1.5 km-Sekolah Tinggi Pariwisata Bandung 1.9 km-Mall PVJ Bandung 2.2 km-Borma Toserba Setiabudhi 2.4 km-Universitas Kristen Maranatha 2.7 km-BTC Fashion Mall 3.4 km-Ciwalk Bandung 3.7 km-Institut Teknologi Bandung 5.9 km;Master Twin A;60;1450000
https://infokost.id/listing/ruoptions-fitriah-cipedes-bandung/;Fitriah Cipedes Bandung;Jl. Cipedes Tengah 1 43-37, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40163;SUKARASA;SUKASARI;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-CCTV-Dapur-Dispenser-Kompor-Kulkas-Ruang santai / ruang tamu-Wifi-Setrasari Mall 1.5 km-Sekolah Tinggi Pariwisata Bandung 1.9 km-Mall PVJ Bandung 2.2 km-Borma Toserba Setiabudhi 2.4 km-Universitas Kristen Maranatha 2.7 km-BTC Fashion Mall 3.4 km-Ciwalk Bandung 3.7 km-Institut Teknologi Bandung 5.9 km;Pocket Single;4;850000
https://infokost.id/listing/kosan-dago-barat-11f-coblong-bandung/;Kosan Dago Barat 11F Coblong Bandung;Jln. Dago Barat No.11F Bandung 40135;DAGO;COBLONG;KOTA BANDUNG;JAWA BARAT;Kost Putri;Universitas Katolik Parahyangan-Politeknik Manufaktur Bandung-Politeknik Kesejahteraan Sosial;Single;5;400000
https://infokost.id/listing/kosan-dago-barat-11f-coblong-bandung/;Kosan Dago Barat 11F Coblong Bandung;Jln. Dago Barat No.11F Bandung 40135;DAGO;COBLONG;KOTA BANDUNG;JAWA BARAT;Kost Putri;Universitas Katolik Parahyangan-Politeknik Manufaktur Bandung-Politeknik Kesejahteraan Sosial;Double;12;750000
https://infokost.id/listing/pondok-the-nizle-bojongsoang-bandung/;Pondok The Nizle Bojongsoang Bandung;Griya Bandung Asri 1 Blok D No 298;BOJONGSOANG;BOJONGSOANG;KABUPATEN BANDUNG;JAWA BARAT;Kost Putra;Area parkir-CCTV-Dapur-Kompor-Kulkas-Mesin cuci-Microwave-Universitas Telkom-Rumah Sakit Umum Bina Sehat-Warung Makan;Tipe A;12;1000000
https://infokost.id/listing/pondok-the-nizle-bojongsoang-bandung/;Pondok The Nizle Bojongsoang Bandung;Griya Bandung Asri 1 Blok D No 298;BOJONGSOANG;BOJONGSOANG;KABUPATEN BANDUNG;JAWA BARAT;Kost Putra;Area parkir-CCTV-Dapur-Kompor-Kulkas-Mesin cuci-Microwave-Universitas Telkom-Rumah Sakit Umum Bina Sehat-Warung Makan;Tipe B;6;700000
https://infokost.id/listing/pondok-the-nizle-bojongsoang-bandung/;Pondok The Nizle Bojongsoang Bandung;Griya Bandung Asri 1 Blok D No 298;BOJONGSOANG;BOJONGSOANG;KABUPATEN BANDUNG;JAWA BARAT;Kost Putra;Area parkir-CCTV-Dapur-Kompor-Kulkas-Mesin cuci-Microwave-Universitas Telkom-Rumah Sakit Umum Bina Sehat-Warung Makan;Tipe C;8;850000
https://infokost.id/listing/kost-pauline-regol-bandung/;Kost Pauline Regol Bandung;Gg. Tisna Senjaya No.6A, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia;BALONG GEDE;REGOL;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-Dapur-Dispenser-Tempat jemur pakaian-Universitas Langlangbuana 0.75 km-Alun – Alun Kota Bandung 1.2 km-Universitas Pasundan 1.3 km-Lapangan Tegallega 1.9 km-Braga City Walk 2.5 km-Rumah Sakit Immanuel Bandung 3.2 km-Stasiun Bandung 3.8 km;Master Single;8;1500000
https://infokost.id/listing/kost-pauline-regol-bandung/;Kost Pauline Regol Bandung;Gg. Tisna Senjaya No.6A, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia;BALONG GEDE;REGOL;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-Dapur-Dispenser-Tempat jemur pakaian-Universitas Langlangbuana 0.75 km-Alun – Alun Kota Bandung 1.2 km-Universitas Pasundan 1.3 km-Lapangan Tegallega 1.9 km-Braga City Walk 2.5 km-Rumah Sakit Immanuel Bandung 3.2 km-Stasiun Bandung 3.8 km;Pocket Single A;2;750000
https://infokost.id/listing/kost-pauline-regol-bandung/;Kost Pauline Regol Bandung;Gg. Tisna Senjaya No.6A, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia;BALONG GEDE;REGOL;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-Dapur-Dispenser-Tempat jemur pakaian-Universitas Langlangbuana 0.75 km-Alun – Alun Kota Bandung 1.2 km-Universitas Pasundan 1.3 km-Lapangan Tegallega 1.9 km-Braga City Walk 2.5 km-Rumah Sakit Immanuel Bandung 3.2 km-Stasiun Bandung 3.8 km;Pocket Single B;8;800000
https://infokost.id/listing/kost-pauline-regol-bandung/;Kost Pauline Regol Bandung;Gg. Tisna Senjaya No.6A, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia;BALONG GEDE;REGOL;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-Dapur-Dispenser-Tempat jemur pakaian-Universitas Langlangbuana 0.75 km-Alun – Alun Kota Bandung 1.2 km-Universitas Pasundan 1.3 km-Lapangan Tegallega 1.9 km-Braga City Walk 2.5 km-Rumah Sakit Immanuel Bandung 3.2 km-Stasiun Bandung 3.8 km;Pocket Single C;4;700000
https://infokost.id/listing/kost-pauline-regol-bandung/;Kost Pauline Regol Bandung;Gg. Tisna Senjaya No.6A, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia;BALONG GEDE;REGOL;KOTA BANDUNG;JAWA BARAT;Kost Putri;Area parkir-Dapur-Dispenser-Tempat jemur pakaian-Universitas Langlangbuana 0.75 km-Alun – Alun Kota Bandung 1.2 km-Universitas Pasundan 1.3 km-Lapangan Tegallega 1.9 km-Braga City Walk 2.5 km-Rumah Sakit Immanuel Bandung 3.2 km-Stasiun Bandung 3.8 km;Pocket Single D;8;700000
https://infokost.id/listing/ruoptions-amrita-polban-ciwaruga-bandung/;Amrita Polban Ciwaruga Bandung;Jl. Ciwaruga No.1, RT.02/RW.07, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia;CIWARUGA;PARONGPONG;KABUPATEN BANDUNG BARAT;JAWA BARAT;Kost Campur;Area makan-Area parkir-Dapur-Kompor-Kulkas-Laundry-Mesin cuci-Ruang santai / ruang tamu-Politeknik Negeri Bandung 2 km-Universitas Telkom 2.6 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Pendidikan Indonesia 3.5 km-Universitas Katolik Parahyangan 6.2 km;Regular Single;10;1450000
https://infokost.id/listing/ruoptions-amrita-polban-ciwaruga-bandung/;Amrita Polban Ciwaruga Bandung;Jl. Ciwaruga No.1, RT.02/RW.07, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia;CIWARUGA;PARONGPONG;KABUPATEN BANDUNG BARAT;JAWA BARAT;Kost Campur;Area makan-Area parkir-Dapur-Kompor-Kulkas-Laundry-Mesin cuci-Ruang santai / ruang tamu-Politeknik Negeri Bandung 2 km-Universitas Telkom 2.6 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Pendidikan Indonesia 3.5 km-Universitas Katolik Parahyangan 6.2 km;Superior King;12;1650000
https://infokost.id/listing/ruoptions-amrita-polban-ciwaruga-bandung/;Amrita Polban Ciwaruga Bandung;Jl. Ciwaruga No.1, RT.02/RW.07, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia;CIWARUGA;PARONGPONG;KABUPATEN BANDUNG BARAT;JAWA BARAT;Kost Campur;Area makan-Area parkir-Dapur-Kompor-Kulkas-Laundry-Mesin cuci-Ruang santai / ruang tamu-Politeknik Negeri Bandung 2 km-Universitas Telkom 2.6 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Pendidikan Indonesia 3.5 km-Universitas Katolik Parahyangan 6.2 km;Compact Single;9;1450000
https://infokost.id/listing/ruoptions-amrita-polban-ciwaruga-bandung/;Amrita Polban Ciwaruga Bandung;Jl. Ciwaruga No.1, RT.02/RW.07, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia;CIWARUGA;PARONGPONG;KABUPATEN BANDUNG BARAT;JAWA BARAT;Kost Campur;Area makan-Area parkir-Dapur-Kompor-Kulkas-Laundry-Mesin cuci-Ruang santai / ruang tamu-Politeknik Negeri Bandung 2 km-Universitas Telkom 2.6 km-Sekolah Tinggi Pariwisata Bandung 3.2 km-Universitas Pendidikan Indonesia 3.5 km-Universitas Katolik Parahyangan 6.2 km;Pocket Single;5;1300000
https://infokost.id/listing/ruoptions-cipto-residence-apartment-bandung/;Cipto Residence Apartment Bandung;Jl. Dr. Cipto No.14, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia;PASIRKALIKI;CICENDO;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area makan-Area parkir-CCTV-Dapur-Dispenser-Kompor-Lift-Wifi-Istana Plaza 0.45 km-Universitas Islam Bandung 2 km-Stasiun Bandung 2.9 km-Lapangan Gasibu 3 km-Bandung Indah Plaza 3.1 km;Compact Single A;2;3400000
https://infokost.id/listing/ruoptions-cipto-residence-apartment-bandung/;Cipto Residence Apartment Bandung;Jl. Dr. Cipto No.14, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia;PASIRKALIKI;CICENDO;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area makan-Area parkir-CCTV-Dapur-Dispenser-Kompor-Lift-Wifi-Istana Plaza 0.45 km-Universitas Islam Bandung 2 km-Stasiun Bandung 2.9 km-Lapangan Gasibu 3 km-Bandung Indah Plaza 3.1 km;Regular Twin A;6;3850000
https://infokost.id/listing/ruoptions-cipto-residence-apartment-bandung/;Cipto Residence Apartment Bandung;Jl. Dr. Cipto No.14, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia;PASIRKALIKI;CICENDO;KOTA BANDUNG;JAWA BARAT;Kost Campur;Area makan-Area parkir-CCTV-Dapur-Dispenser-Kompor-Lift-Wifi-Istana Plaza 0.45 km-Universitas Islam Bandung 2 km-Stasiun Bandung 2.9 km-Lapangan Gasibu 3 km-Bandung Indah Plaza 3.1 km;Master Twin A;7;4800000
