timestamp,city,checkin,checkout,num_staying_nights,id,name,displayName,accomPropertyType,region,starRating,userRating,showedFacilityTypes,numReviews,userRatingInfo,latitude,longitude,lowRate,highRate,hotelFeatures,hotelSeoUrl,cheapestRate_allNights_baseFare,cheapestRate_allNights_fees,cheapestRate_allNights_taxes,cheapestRate_allNights_totalFare,cheapestRate_perNight_baseFare,cheapestRate_perNight_fees,cheapestRate_perNight_taxes,cheapestRate_perNight_totalFare,originalRate_allNights_baseFare,originalRate_allNights_fees,originalRate_allNights_taxes,originalRate_allNights_totalFare,originalRate_perNight_baseFare,originalRate_perNight_fees,originalRate_perNight_taxes,originalRate_perNight_totalFare
2023-03-27 11:15:55.436196,Badung,27-03-2023,28-03-2023,1,9000001049559,Taman Dharmawangsa Suites,Taman Dharmawangsa Suites,Vila,"Nusa Dua, Badung",0.0,9.2,"['WIFI_PUBLIC_AREA', 'BAR', 'NIGHTCLUB']",12,Luar Biasa,-8.8172152,115.1918345,1572873,,"Bayar saat Check-in, Sewa mobil, Dapur kecil, Pusat kebugaran, Pusat kebugaran, Bar",hotel/indonesia/taman-dharmawangsa-suites-9000001049559,1309091,263782,0,1572873,1309091,263782.0,0.0,1572873,2975207,263782,0,3238989,2975207,263782.0,0.0,3238989
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,338572,POP! Hotel Kuta Beach,POP! Hotel Kuta Beach,Hotel,"Kuta, Badung",2.0,8.1,['WIFI_PUBLIC_AREA'],6415,Nyaman,-8.711975,115.169688,207431,,,hotel/indonesia/pop-hotel-kuta-beach-338572,173554,33877,0,207431,173554,33877.0,0.0,207431,247934,33877,0,281811,247934,33877.0,0.0,281811
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001071572,Horison Le Aman,Horison Le Aman,Hotel,"Jimbaran, Badung",0.0,8.4,['WIFI_PUBLIC_AREA'],38,Mengesankan,-8.7622983,115.1785923,269680,,,hotel/indonesia/horison-le-aman--9000001071572,222877,0,46803,269680,222877,0.0,46803.0,269680,284281,0,59699,343980,284281,0.0,59699.0,343980
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,461589,Amaris Hotel Pratama Nusa Dua,Amaris Hotel Pratama Nusa Dua,Hotel,"Nusa Dua, Badung",2.0,8.0,"['WIFI_PUBLIC_AREA', 'CARPARK']",1229,Nyaman,-8.7961493,115.22453960000007,360000,,"Sewa mobil, Handuk pantai, Check-out ekspress",hotel/indonesia/amaris-hotel-pratama-nusa-dua-461589,297521,0,62479,360000,297521,0.0,62479.0,360000,371901,0,78099,450000,371901,0.0,78099.0,450000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,1000000514793,Hotel Amaris Kuta - Bali,Hotel Amaris Kuta - Bali,Hotel,"Legian, Badung",2.0,8.4,"['WIFI_PUBLIC_AREA', 'CARPARK']",2510,Mengesankan,-8.711706,115.171117,248621,,,hotel/indonesia/hotel-amaris-kuta---bali-1000000514793,206906,41715,0,248621,206906,41715.0,0.0,248621,270542,41715,0,312257,270542,41715.0,0.0,312257
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,569104,Amaris Hotel Sunset Road,Amaris Hotel Sunset Road,Hotel,"Kuta, Badung",2.0,8.1,"['WIFI_PUBLIC_AREA', 'CARPARK']",1315,Nyaman,-8.710239,115.185594,245889,,"Bilyar, Penitipan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas",hotel/indonesia/amaris-hotel-sunset-road-569104,204632,41257,0,245889,204632,41257.0,0.0,245889,229425,41257,0,270682,229425,41257.0,0.0,270682
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001071481,Super OYO Townhouse Oak Maxi Hotel Legian,Super OYO Townhouse Oak Maxi Hotel Legian,Hotel,"Legian, Badung",0.0,7.9,"['WIFI_PUBLIC_AREA', 'CARPARK']",18,Nyaman,-8.7182544,115.1745775,172641,,"Bayar saat Check-in, Easy Reschedule tersedia, Check-out ekspress",hotel/indonesia/super-oyo-townhouse-oak-maxi-hotel-legian-9000001071481,142678,0,29963,172641,142678,0.0,29963.0,172641,264709,0,55589,320298,264709,0.0,55589.0,320298
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,623403,Amaris Hotel Dewi Sri,Amaris Hotel Dewi Sri,Hotel,"Legian, Badung",2.0,7.9,"['WIFI_PUBLIC_AREA', 'CARPARK']",973,Nyaman,-8.706332,115.17772,247703,,,hotel/indonesia/amaris-hotel-dewi-sri-623403,206141,41562,0,247703,206141,41562.0,0.0,247703,311926,41562,0,353488,311926,41562.0,0.0,353488
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010040111,Sulis Beach Hotel and Spa,Sulis Beach Hotel and Spa,Hotel,"Kuta, Badung",2.0,8.9,"['WIFI_PUBLIC_AREA', 'CARPARK', 'BAR']",457,Mengesankan,-8.736326080446068,115.16369748089346,720000,,"Winery, Bersepeda atau bersepeda gunung, Pengering pakaian, Teras rooftop, Aksesibel bagi penyandang disabilitas, Bar",hotel/indonesia/sulis-beach-hotel-and-spa-3000010040111,595041,0,124959,720000,595041,0.0,124959.0,720000,793388,0,166612,960000,793388,0.0,166612.0,960000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010006871,My Home @ Bali by Conary,My Home @ Bali,Hotel,"Kuta, Badung",2.0,8.5,"['WIFI_PUBLIC_AREA', 'CARPARK']",96,Mengesankan,-8.733205,115.172067,238140,,Teras rooftop,hotel/indonesia/my-home--bali-by-conary-3000010006871,196809,0,41331,238140,196809,0.0,41331.0,238140,200826,0,42174,243000,200826,0.0,42174.0,243000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010000348,The Kubu Hotel,The Kubu Hotel,Hotel,"Poppies, Badung",2.0,8.0,"['WIFI_PUBLIC_AREA', 'CARPARK']",1717,Nyaman,-8.718978044236412,115.17335752513122,145530,,"Bayar saat Check-in, Penitipan sepeda, Penyewaan sepeda, Layanan pijat, Spa",hotel/indonesia/the-kubu-hotel-3000010000348,120272,0,25258,145530,120272,0.0,25258.0,145530,223140,0,46860,270000,223140,0.0,46860.0,270000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001063929,Fenosa Seminyak Villas by Nagisa Bali,Fenosa Seminyak Villas by Nagisa Bali,Vila,"Seminyak, Badung",0.0,,"['WIFI_PUBLIC_AREA', 'CARPARK']",1,,-8.6860536,115.174345,3730860,,Dapur kecil,hotel/indonesia/fenosa-seminyak-villas-by-nagisa-bali-9000001063929,3083355,0,647505,3730860,3083355,0.0,647505.0,3730860,6991736,0,1468264,8460000,6991736,0.0,1468264.0,8460000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,344526,Coco De Heaven,Coco De Heaven,Hotel,"Jimbaran, Badung",2.0,8.1,"['WIFI_PUBLIC_AREA', 'BAR']",3015,Nyaman,-8.76038287992111,115.179070830345,198450,,"Sewa mobil, Bar",hotel/indonesia/coco-de-heaven-344526,164008,0,34442,198450,164008,0.0,34442.0,198450,371901,0,78099,450000,371901,0.0,78099.0,450000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001107924,PassGo Digital Airport Hotel Bali,PassGo Digital Airport Hotel Bali,Hotel Kapsul,"Tuban, Badung",0.0,8.9,['CARPARK'],25,Mengesankan,-8.744350599999999,115.1665603,300000,,,hotel/indonesia/passgo-digital-airport-hotel-bali-9000001107924,247934,0,52066,300000,247934,0.0,52066.0,300000,330579,0,69421,400000,330579,0.0,69421.0,400000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010003809,OYO 3904 Kiki Residence Bali,OYO 3904 Kiki Residence Bali,Hotel,"Legian, Badung",2.0,8.4,"['WIFI_PUBLIC_AREA', 'CARPARK']",1894,Mengesankan,-8.69843,115.17993,201719,,"Bayar saat Check-in, Check-out ekspress",hotel/indonesia/oyo-3904-kiki-residence-bali-3000010003809,166710,0,35009,201719,166710,0.0,35009.0,201719,218093,0,45799,263892,218093,0.0,45799.0,263892
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000020016814,Kak Garden Inn,Kak Garden Inn,Guest House,"Kuta, Badung",1.0,8.7,"['WIFI_PUBLIC_AREA', 'CARPARK']",215,Mengesankan,-8.734916528768325,115.17044767696405,199985,,Sewa mobil,hotel/indonesia/kak-garden-inn-3000020016814,163788,0,36197,199985,163788,0.0,36197.0,199985,264174,0,58383,322557,264174,0.0,58383.0,322557
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010027745,AB Kuta Hotel,AB Kuta Hotel,Hotel,"Kuta, Badung",2.0,8.7,['WIFI_PUBLIC_AREA'],260,Mengesankan,-8.723796400000001,115.17522770000005,283824,,Bayar saat Check-in,hotel/indonesia/ab-kuta-hotel--3000010027745,234565,0,49259,283824,234565,0.0,49259.0,283824,520331,0,109269,629600,520331,0.0,109269.0,629600
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010005107,Segara Sadhu Inn Kuta,Segara Sadhu Inn Kuta,Guest House,"Poppies, Badung",1.0,8.0,"['WIFI_PUBLIC_AREA', 'CARPARK']",249,Nyaman,-8.7181433,115.1708151,115812,,"Aktivitas outdoor, Penitipan sepeda, Sewa mobil, Layanan pijat, Check-out ekspress, Area piknik",hotel/indonesia/segara-sadhu-inn-kuta-3000010005107,96077,19735,0,115812,96077,19735.0,0.0,115812,245829,19735,0,265564,245829,19735.0,0.0,265564
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000925965,Boutique Residence Kuta managed by The Sun Boutique Hotel,Boutique Residence Kuta managed by The Sun Boutique Hotel,Hotel,"Kuta, Badung",2.0,8.3,['WIFI_PUBLIC_AREA'],178,Mengesankan,-8.709119,115.18753,230000,,,hotel/indonesia/boutique-residence-kuta-managed-by-the-sun-boutique-hotel-9000000925965,190083,0,39917,230000,190083,0.0,39917.0,230000,380165,0,79835,460000,380165,0.0,79835.0,460000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000972507,Pondok Dukuh Jati,Pondok Dukuh Jati,Guest House,"Kuta, Badung",2.0,8.5,['CARPARK'],101,Mengesankan,-8.7349491,115.1738532,165000,,,hotel/indonesia/pondok-dukuh-jati-9000000972507,136364,0,28636,165000,136364,0.0,28636.0,165000,181819,0,38181,220000,181819,0.0,38181.0,220000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001042388,The New Villa Suar,The New Villa Suar,Vila,"Seminyak, Badung",0.0,,['WIFI_PUBLIC_AREA'],,,-8.6814521,115.1586118,4400000,,"Tanda khusus bagi tuna netra, Ruang santai, Pengering pakaian, Dapur kecil, Fasilitas bisnis, Check-out ekspress",hotel/indonesia/the-new-villa-suar-9000001042388,3636364,0,763636,4400000,3636364,0.0,763636.0,4400000,4848485,0,1018182,5866667,4848485,0.0,1018182.0,5866667
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000987070,Puri Keraton Seminyak Villa,Puri Keraton Seminyak Villa,Vila,"Seminyak, Badung",0.0,,['WIFI_PUBLIC_AREA'],2,,-8.6847581,115.1666593,2419106,,Dapur kecil,hotel/indonesia/puri-keraton-seminyak-villa-9000000987070,1999261,0,419845,2419106,1999261,0.0,419845.0,2419106,3849174,0,808326,4657500,3849174,0.0,808326.0,4657500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,552044,Samudra Boutique Hotel and Villa,Samudra Boutique Hotel and Villa,Hotel,"Kuta, Badung",2.0,8.0,"['WIFI_PUBLIC_AREA', 'CARPARK']",1680,Nyaman,-8.70437948,115.17954733,133770,,Sewa mobil,hotel/indonesia/samudra-boutique-hotel-and-villa-552044,110554,0,23216,133770,110554,0.0,23216.0,133770,161157,0,33843,195000,161157,0.0,33843.0,195000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000987153,Arunika Hotel And Spa,Arunika Hotel And Spa,Hotel,"Tuban, Badung",0.0,8.6,"['WIFI_PUBLIC_AREA', 'BAR']",41,Mengesankan,-8.743102799999999,115.1788048,436590,,"Restoran show cooking, Pusat kebugaran, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",hotel/indonesia/arunika-hotel-and-spa-9000000987153,360818,0,75772,436590,360818,0.0,75772.0,436590,368182,0,77318,445500,368182,0.0,77318.0,445500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000971043,Kuta Majesty Hotel,Kuta Majesty Hotel,Hotel,"Kuta, Badung",0.0,8.4,['WIFI_PUBLIC_AREA'],5533,Mengesankan,-8.7195801,115.1802429,273616,,"Bayar saat Check-in, Aksesibel bagi penyandang disabilitas",hotel/indonesia/kuta-majesty-hotel-9000000971043,226129,0,47487,273616,226129,0.0,47487.0,273616,288430,0,60570,349000,288430,0.0,60570.0,349000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010000898,Micasa Residence,Micasa Residence,Apartemen,"Seminyak, Badung",2.0,8.7,"['WIFI_PUBLIC_AREA', 'CARPARK']",340,Mengesankan,-8.6761445,115.1669679,373890,,"Bayar saat Check-in, Penyewaan sepeda, Layanan pijat, Spa",hotel/indonesia/micasa-residence-3000010000898,309000,0,64890,373890,309000,0.0,64890.0,373890,315306,0,66214,381520,315306,0.0,66214.0,381520
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000134549,Easton Kuta,Easton Kuta,Homestay,"Tuban, Badung",0.0,7.9,['WIFI_PUBLIC_AREA'],181,Nyaman,-8.739526,115.16757099999995,102900,,"Bayar saat Check-in, Transportasi ke kapal pesiar, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas",hotel/indonesia/easton-kuta--9000000134549,85041,0,17859,102900,85041,0.0,17859.0,102900,216942,0,45558,262500,216942,0.0,45558.0,262500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010043257,Batukaru Garden 5 Bali Sevilla Residence,Batukaru Garden 5 Bali Sevilla Residence,Hotel,"Canggu, Badung",2.0,8.8,['WIFI_PUBLIC_AREA'],108,Mengesankan,-8.612597,115.147378,225000,,,hotel/indonesia/batukaru-garden-5-bali-sevilla-residence-3000010043257,185950,0,39050,225000,185950,0.0,39050.0,225000,247933,0,52067,300000,247933,0.0,52067.0,300000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010025873,Deva Bali Apartement,Deva Bali Apartement,Apartemen,"Kerobokan, Badung",2.0,8.6,"['WIFI_PUBLIC_AREA', 'CARPARK']",1346,Mengesankan,-8.6570285,115.16133960000002,225250,,"Bayar saat Check-in, Penyewaan sepeda, Sewa mobil, Dapur kecil",hotel/indonesia/deva-bali-apartement-3000010025873,186157,0,39093,225250,186157,0.0,39093.0,225250,219008,0,45992,265000,219008,0.0,45992.0,265000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000751909,The Jero 18 Kuta Guest House,The Jero 18 Kuta Guest House,Guest House,"Kuta, Badung",0.0,8.8,['CARPARK'],58,Mengesankan,-8.7221551,115.17754279999997,325000,,Antar-jemput bandara,hotel/indonesia/the-jero-18-kuta-guest-house-9000000751909,268595,0,56405,325000,268595,0.0,56405.0,325000,537190,0,112810,650000,537190,0.0,112810.0,650000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000020017987,BRAW inn Canggu,BRAW inn Canggu,Guest House,"Canggu, Badung",2.0,8.5,['WIFI_PUBLIC_AREA'],109,Mengesankan,-8.658751034099941,115.14022828600764,291060,,"Penyewaan sepeda, Sewa mobil, Layanan pijat, Check-out ekspress",hotel/indonesia/braw-inn-canggu-3000020017987,240546,0,50514,291060,240546,0.0,50514.0,291060,613636,0,128864,742500,613636,0.0,128864.0,742500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,262569,Matahari House,Matahari House,Guest House,"Kuta, Badung",2.0,8.2,['WIFI_PUBLIC_AREA'],2419,Nyaman,-8.723572,115.173316,185926,,"Penyewaan sepeda, Sewa mobil, Check-out ekspress",hotel/indonesia/matahari-house-262569,153657,0,32269,185926,153657,0.0,32269.0,185926,461157,0,96843,558000,461157,0.0,96843.0,558000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,284974,Asoka City Bali,Asoka City Bali,Hotel,"Kuta, Badung",2.0,8.0,"['WIFI_PUBLIC_AREA', 'CARPARK']",1079,Nyaman,-8.734849,115.16873,247622,,"Bayar saat Check-in, Layanan pijat",hotel/indonesia/asoka-city-bali-284974,204646,0,42976,247622,204646,0.0,42976.0,247622,208822,0,43853,252675,208822,0.0,43853.0,252675
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000484608,Luxury Villa Juno Seminyak,Luxury Villa Juno Seminyak,Vila,"Seminyak, Badung",0.0,,['CARPARK'],2,,-8.680050171244043,115.16060164788519,3439800,,"Bayar saat Check-in, Dapur kecil",hotel/indonesia/luxury-villa-juno-seminyak-9000000484608,2842809,0,596991,3439800,2842809,0.0,596991.0,3439800,2900826,0,609174,3510000,2900826,0.0,609174.0,3510000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000020012921,Dhyana Pura City Hotel,Dhyana Pura City Hotel,Hotel,"Mengwi, Badung",2.0,8.3,"['WIFI_PUBLIC_AREA', 'CARPARK', 'BAR']",228,Mengesankan,-8.5737556,115.17934579999996,179928,,"Bayar saat Check-in, Ruang santai, Layanan pijat, Teras rooftop, Bar di kolam renang, Bar",hotel/indonesia/dhyana-pura-city-hotel--3000020012921,148701,0,31227,179928,148701,0.0,31227.0,179928,297521,0,62479,360000,297521,0.0,62479.0,360000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010001096,Puri Bunga Inn,Puri Bunga Inn,Hotel,"Tuban, Badung",2.0,8.2,"['WIFI_PUBLIC_AREA', 'CARPARK']",304,Nyaman,-8.740725,115.172529,171990,,Bayar saat Check-in,hotel/indonesia/puri-bunga-inn-3000010001096,142140,0,29850,171990,142140,0.0,29850.0,171990,145041,0,30459,175500,145041,0.0,30459.0,175500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001086082,Airship Bali by Alex Villas,Airship Bali by Alex Villas,Vila,"Pecatu, Badung",0.0,,['WIFI_PUBLIC_AREA'],1,,-8.8399108,115.1409167,5324855,,"Dapur kecil, Antar-jemput bandara",hotel/indonesia/airship-bali-by-alex-villas-9000001086082,4400707,0,924148,5324855,4400707,0.0,924148.0,5324855,5987355,0,1257345,7244700,5987355,0.0,1257345.0,7244700
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000969344,Beachwalk Residence,Beachwalk Residence,Apartemen,"Kuta, Badung",0.0,8.5,"['WIFI_PUBLIC_AREA', 'CARPARK']",17,Mengesankan,-8.7171034,115.1693559,2700000,,"Dapur kecil, Pusat kebugaran, Pusat kebugaran",hotel/indonesia/beachwalk-residence-9000000969344,2231405,0,468595,2700000,2231405,0.0,468595.0,2700000,2975207,0,624793,3600000,2975207,0.0,624793.0,3600000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,502059,Kuta Sari House,Kuta Sari House,Guest House,"Kuta, Badung",2.0,8.2,['WIFI_PUBLIC_AREA'],1196,Nyaman,-8.723335,115.175443,186592,,"Penyewaan sepeda, Sewa mobil, Check-out ekspress",hotel/indonesia/kuta-sari-house-502059,154208,0,32384,186592,154208,0.0,32384.0,186592,462810,0,97190,560000,462810,0.0,97190.0,560000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010003186,Duo Legian Hotel,Duo Legian Hotel,Hotel,"Legian, Badung",2.0,8.6,['WIFI_PUBLIC_AREA'],3983,Mengesankan,-8.709191,115.172898,241570,,"Bayar saat Check-in, Penitipan anak, Layanan pijat, Antar-jemput bandara",hotel/indonesia/duo-legian-hotel-3000010003186,199645,0,41925,241570,199645,0.0,41925.0,241570,203719,0,42781,246500,203719,0.0,42781.0,246500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,2000000155703,Puri Dibia Hotel,Puri Dibia Hotel,Hotel,"Kuta, Badung",2.0,8.4,"['WIFI_PUBLIC_AREA', 'CARPARK']",304,Mengesankan,-8.72636474384628,115.176917016506,182476,,"Bayar saat Check-in, Penyewaan sepeda, Sewa mobil, Layanan pijat",hotel/indonesia/puri-dibia-hotel-2000000155703,150806,0,31670,182476,150806,0.0,31670.0,182476,219835,0,46165,266000,219835,0.0,46165.0,266000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000969122,North Wing Canggu Resort,North Wing Canggu Resort,Resor,"Canggu, Badung",0.0,8.9,"['WIFI_PUBLIC_AREA', 'CARPARK', 'BAR']",8,Mengesankan,-8.6164686,115.1589526,248701,,"Restoran show cooking, Ruang santai, Winery, Pengering pakaian, Aksesibel bagi penyandang disabilitas, Bar",hotel/indonesia/north-wing-canggu-resort-9000000969122,207134,41567,0,248701,207134,41567.0,0.0,248701,485316,41567,0,526883,485316,41567.0,0.0,526883
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001072889,Capital O 91688 Bhumiloka,Capital O 91688 Bhumiloka,Hotel,"Canggu, Badung",2.0,7.1,"['WIFI_PUBLIC_AREA', 'CARPARK']",8,Nyaman,-8.6258077,115.1635061,210060,,"Bayar saat Check-in, Easy Reschedule tersedia, Check-out ekspress",hotel/indonesia/capital-o-91688-bhumiloka-9000001072889,173603,0,36457,210060,173603,0.0,36457.0,210060,227111,0,47693,274804,227111,0.0,47693.0,274804
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010001334,Pondok DenAyu Homestay,Pondok DenAyu Homestay,Guest House,"Kuta, Badung",1.0,8.5,"['WIFI_PUBLIC_AREA', 'CARPARK']",781,Mengesankan,-8.731168,115.170011,209999,,Bayar saat Check-in,hotel/indonesia/pondok-denayu-homestay-3000010001334,173553,0,36446,209999,173553,0.0,36446.0,209999,180579,0,37921,218500,180579,0.0,37921.0,218500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010001162,Angkul Angkul Beach Inn Kuta,Angkul Angkul Beach Inn Kuta,Hotel,"Kuta, Badung",2.0,8.5,"['WIFI_PUBLIC_AREA', 'CARPARK']",804,Mengesankan,-8.72372417890449,115.172595977783,218050,,"Bayar saat Check-in, Pengering pakaian, Kursi berjemur, Penyewaan sepeda, Sewa mobil, Check-out ekspress",hotel/indonesia/angkul-angkul-beach-inn-kuta-3000010001162,180206,0,37844,218050,180206,0.0,37844.0,218050,459711,0,96539,556250,459711,0.0,96539.0,556250
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000020014953,OYO 2367 Kenanga Residence,OYO 2367 Kenanga Residence,Homestay,"Nusa Dua, Badung",0.0,7.5,['WIFI_PUBLIC_AREA'],35,Nyaman,-8.82441726674215,115.21387308670751,92093,,,hotel/indonesia/oyo-2367-kenanga-residence-3000020014953,76110,0,15983,92093,76110,0.0,15983.0,92093,97577,0,20491,118068,97577,0.0,20491.0,118068
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000711229,Wirton Seminyak Boutique Hotel,Wirton Seminyak Boutique Hotel,Hotel,"Seminyak, Badung",0.0,8.2,['WIFI_PUBLIC_AREA'],97,Nyaman,-8.6831813,115.17446999999993,344630,,,hotel/indonesia/wirton-seminyak-boutique-hotel-9000000711229,284818,0,59812,344630,284818,0.0,59812.0,344630,379757,0,79750,459507,379757,0.0,79750.0,459507
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000001071686,Amanlane Suite Seminyak by ARM Hospitality,Amanlane Suite Seminyak by ARM Hospitality,Apartemen,"Seminyak, Badung",0.0,8.5,['WIFI_PUBLIC_AREA'],6,Mengesankan,-8.6920065,115.1790735,303408,,Dapur kecil,hotel/indonesia/amanlane-suite-seminyak-by-arm-hospitality-9000001071686,250751,0,52657,303408,250751,0.0,52657.0,303408,319835,0,67165,387000,319835,0.0,67165.0,387000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000974636,Nivasa Nusa Dua,Nivasa Nusa Dua,Hotel,"Kutuh, Badung",0.0,8.9,"['WIFI_PUBLIC_AREA', 'CARPARK']",6,Mengesankan,-8.8202427,115.1889383,319002,,,hotel/indonesia/nivasa-nusa-dua--9000000974636,263638,0,55364,319002,263638,0.0,55364.0,319002,611405,0,128395,739800,611405,0.0,128395.0,739800
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000928506,RakaAyu Kuta,RakaAyu Kuta,Hotel,"Kuta, Badung",2.0,8.8,"['WIFI_PUBLIC_AREA', 'CARPARK']",64,Mengesankan,-8.739280980974302,115.16621214450556,326340,,"Sewa mobil, Antar-jemput bandara, Kursi berjemur tepi kolam, Area piknik",hotel/indonesia/rakaayu-kuta-9000000928506,269703,0,56637,326340,269703,0.0,56637.0,326340,275207,0,57793,333000,275207,0.0,57793.0,333000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,400588,Pondok Anyar Hotel,Pondok Anyar Hotel,Hotel,"Kuta, Badung",2.0,8.1,"['WIFI_PUBLIC_AREA', 'CARPARK']",830,Nyaman,-8.731174,115.170745,156996,,,hotel/indonesia/pondok-anyar-hotel-400588,129749,0,27247,156996,129749,0.0,27247.0,156996,330992,0,69508,400500,330992,0.0,69508.0,400500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,196275,Samsara Inn,Samsara Inn,Hotel,"Legian, Badung",2.0,8.0,['WIFI_PUBLIC_AREA'],64,Nyaman,-8.721062,115.175532,416745,,"Bayar saat Check-in, Kursi berjemur tepi kolam, Spa",hotel/indonesia/samsara-inn-196275,344417,0,72328,416745,344417,0.0,72328.0,416745,390496,0,82004,472500,390496,0.0,82004.0,472500
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010024060,Kuta Beach Stay,Kuta Beach Stay,Hotel,"Kuta, Badung",2.0,8.7,['WIFI_PUBLIC_AREA'],351,Mengesankan,-8.7370749,115.1660148,269280,,,hotel/indonesia/kuta-beach-stay-3000010024060,222545,0,46735,269280,222545,0.0,46735.0,269280,661157,0,138843,800000,661157,0.0,138843.0,800000
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,3000010002218,Chillin Kuta Homestay,Chillin Kuta Homestay,Guest House,"Tuban, Badung",1.0,8.3,['WIFI_PUBLIC_AREA'],136,Mengesankan,-8.74153172328843,115.168599486351,262059,,"Bayar saat Check-in, Penyewaan sepeda, Sewa mobil",hotel/indonesia/chillin-kuta-homestay-3000010002218,216578,0,45481,262059,216578,0.0,45481.0,262059,232629,0,48852,281481,232629,0.0,48852.0,281481
2023-03-27 11:15:55.437227,Badung,27-03-2023,28-03-2023,1,9000000928903,The Calna Villa Bali,The Calna Villa Bali,Vila,"Kuta, Badung",0.0,8.8,"['WIFI_PUBLIC_AREA', 'CARPARK']",27,Mengesankan,-8.721783098064384,115.17983368484512,2413637,,"Bayar saat Check-in, Easy Reschedule tersedia",hotel/indonesia/the-calna-villa-bali-9000000928903,1994741,0,418896,2413637,1994741,0.0,418896.0,2413637,2727273,0,0,2727273,2727273,0.0,0.0,2727273
